student_id,gender,department,semester,gpa_band,ds1_gpa,ds1_studytimeweekly,ds1_absences,ds1_tutoring,ds1_parentalsupport,ds1_extracurricular,ds1_sports,ds1_music,ds1_volunteering,ds1_parentaleducation,ds2_study_hours_per_day,ds2_sleep_hours_per_day,ds2_social_hours_per_day,ds2_physical_activity_hours_per_day,ds2_extracurricular_hours_per_day,ds2_stress_level,ds4_university_gpa,ds4_field_of_study,ds4_internships_completed,ds4_projects_completed,ds4_certifications,ds4_soft_skills_score,ds4_networking_score,ds4_job_offers,ds4_starting_salary,ds4_career_satisfaction,ds4_work_life_balance,ds4_current_job_level,ds5_major,ds5_interested_domain,ds5_future_career,ds5_projects,ds5_python,ds5_sql,ds5_java
STU_01615,0,IT,2,low,1.636403110402885,4.830124537121225,17,0,3,1,0,0,0,2,5.2,5.8,5.3,6.0,1.7,High,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01616,1,Civil,1,low,1.8491038760645369,9.404981706575086,15,0,3,0,0,0,0,2,7.0,7.1,5.8,1.4,2.7,Moderate,2.8,Arts,0,2,0,5,4,0,32000,5,7,Entry,,,,,,,
STU_01617,1,ECE,5,low,2.186426951334845,2.1855889073631984,7,0,3,1,0,0,0,3,5.1,7.1,3.4,5.6,2.8,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01618,0,CSE,4,low,2.251753921949751,7.069549502567575,9,0,3,1,0,0,0,0,5.3,7.7,3.8,5.1,2.1,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_01619,1,CSE,8,very_low,1.011253194616751,11.13636720556615,22,0,0,0,0,0,0,2,5.2,8.4,0.1,7.9,2.4,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01620,1,IT,1,high,3.1030753433789715,17.471111524541776,7,0,2,0,1,0,0,2,8.1,6.0,0.7,7.7,1.5,High,3.4,Marketing,2,5,2,7,6,2,78000,7,6,Mid,Computer Science,Computer Graphics,Game Developer,Game Development,Weak,Average,Strong
STU_01621,0,Civil,1,low,2.3983144793001743,10.135400814355762,8,0,1,0,1,0,0,3,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01622,1,ECE,5,medium,2.5210277348652257,2.9203381118421645,6,0,2,1,0,1,0,1,5.5,9.1,5.6,1.8,2.0,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,Computer Science,Information Retrieval,SEO Specialist,Search Engine Optimization,Weak,Average,Strong
STU_01623,1,ECE,1,low,1.9922988471433196,9.211320151245117,19,1,4,0,1,1,1,1,6.1,5.7,1.1,9.3,1.8,High,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_01624,1,CSE,6,very_low,1.0075173084456468,13.924428722425448,20,0,0,0,0,0,0,3,5.3,9.6,0.6,6.5,2.0,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01625,0,CSE,4,very_low,0.820105530138668,10.050952134440465,29,0,3,0,1,1,0,2,5.4,6.9,1.9,6.2,3.6,Low,3.0,Psychology,1,3,1,6,5,1,42000,6,8,Entry,,,,,,,
STU_01626,0,CSE,2,very_low,1.363340948163794,8.184991475707946,19,0,2,0,0,0,1,0,6.8,8.9,4.0,1.3,3.0,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_01627,1,CSE,1,low,2.226513595090375,10.89062585809016,9,0,2,1,0,0,0,2,5.5,8.9,1.0,5.1,3.5,Low,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_01628,0,IT,8,low,1.6094867987939343,11.33612210020932,21,1,2,1,0,0,0,1,5.7,6.0,3.0,6.8,2.5,Low,3.0,Arts,1,3,1,6,5,1,46000,6,8,Entry,,,,,,,
STU_01629,1,CSE,3,very_low,0.4258137609932144,0.8376078767755102,23,0,0,1,0,0,0,0,5.5,9.1,4.4,1.4,3.6,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01630,0,IT,2,low,2.1275892967469687,16.827135426103972,17,1,3,0,0,1,0,1,5.3,7.7,3.8,5.1,2.1,Low,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_01631,0,ECE,6,very_low,1.2738181762310288,3.777403735257088,13,0,2,0,0,0,0,2,5.1,7.1,3.4,5.6,2.8,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01632,0,IT,1,medium,2.9381754672014475,1.938346541339897,5,0,3,1,0,0,0,0,6.3,6.2,4.8,6.5,0.2,Moderate,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,Computer Science,Data Science,Data Scientist,Machine Learning,Average,Strong,Weak
STU_01633,1,CSE,1,medium,2.797267479731933,19.653048229871384,13,0,2,1,1,0,0,3,7.9,8.2,1.5,4.2,2.2,Moderate,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,Computer Science,Database Management,Database Administrator,SQL Database Administration,Weak,Strong,Average
STU_01634,1,ECE,5,high,3.133768038538137,0.8101834588264367,3,0,3,0,1,1,0,1,8.3,7.9,3.5,3.2,1.1,High,3.5,Psychology,3,7,3,8,7,3,90000,8,7,Mid,Computer Science,Computer Graphics,Game Developer,Game Development,Weak,Average,Strong
STU_01635,0,ECE,2,very_high,3.7079480402167513,12.635496873055107,0,1,2,0,0,0,0,0,8.3,9.8,3.5,1.3,1.1,High,3.7,Computer Science,3,8,3,9,8,4,108000,9,6,Mid,Computer Science,Quantum Computing,Quantum Computing Researcher,Quantum Algorithm Development,Weak,Average,Strong
STU_01636,1,CSE,7,very_low,0.8762666604767739,10.697455115175105,24,0,2,1,0,0,1,1,5.7,5.0,1.0,9.3,3.0,High,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01637,0,CSE,4,low,2.073033167181521,3.780345654929944,11,1,1,0,1,0,0,3,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01638,1,ECE,2,low,1.8208437343058652,10.08842079430426,13,0,1,0,0,0,0,1,5.2,6.8,1.9,8.6,1.5,Low,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,,,,,,,
STU_01639,0,ECE,1,very_low,1.2878189977208636,7.560621244663903,12,0,0,0,0,0,0,3,5.5,9.1,4.4,1.4,3.6,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01640,1,Civil,5,low,1.5820932661745084,14.806260616879028,20,0,4,0,0,0,0,3,5.4,6.9,1.9,6.2,3.6,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01641,1,IT,4,very_low,0.741527556169066,10.06438414365924,28,0,3,1,0,0,0,3,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01642,1,CSE,1,very_low,0.4474828563605549,14.471614008799618,25,0,1,0,0,0,0,2,5.5,8.9,1.0,5.1,3.5,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01643,1,ECE,8,very_low,0.8256041743927887,9.065235450517193,24,0,1,0,0,1,0,2,5.2,8.4,0.1,7.9,2.4,Low,2.9,Psychology,1,3,1,6,5,1,44000,6,8,Entry,,,,,,,
STU_01644,1,CSE,7,very_low,0.6754583905284621,5.136631491341173,22,1,2,0,0,0,1,3,5.9,5.5,3.8,6.9,1.9,High,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01645,0,ECE,2,low,2.3002961351673665,10.978650489986752,17,0,4,0,0,0,0,1,6.2,6.1,0.4,9.8,1.5,Moderate,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01646,1,CSE,2,low,1.689528158418944,3.8374636880900304,16,0,3,1,0,1,0,2,5.7,5.0,1.0,9.3,3.0,High,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_01647,1,IT,4,very_low,0.5511396527389846,5.44934368066192,23,0,1,1,0,0,0,1,5.2,9.8,3.0,4.6,1.4,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01648,0,CSE,6,high,3.496776544580716,17.048777712837463,0,1,2,0,0,0,0,2,6.2,6.9,3.3,4.0,3.6,Moderate,3.1,Education,1,4,1,7,6,1,50000,6,8,Entry,Computer Science,Data Science,Data Analyst,Big Data Analytics,Average,Strong,Weak
STU_01649,1,Mechanical,4,very_low,0.4541144380742554,17.465087133833453,27,0,2,1,0,0,0,1,6.7,6.0,0.4,7.5,3.4,Moderate,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01650,1,ECE,5,very_low,0.8142853492286524,13.480027421397072,26,0,2,1,0,0,0,3,5.5,8.9,1.0,5.1,3.5,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01651,0,CSE,8,low,1.7359565115853166,5.045056677103408,14,1,1,1,0,0,0,2,7.0,7.1,5.8,1.4,2.7,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01652,1,ECE,5,very_low,0.3331542282930413,10.403204460487911,29,0,3,0,0,0,0,1,6.8,8.9,4.0,1.3,3.0,Moderate,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01653,1,Civil,5,medium,2.6078393525028623,8.368989943509161,1,0,0,0,0,0,0,4,5.9,6.7,1.3,7.6,2.5,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,Computer Science,Computer Graphics,Graphics Programmer,3D Rendering,Weak,Average,Strong
STU_01654,0,CSE,6,low,2.131628504443662,19.55425625651,20,1,3,0,1,0,0,1,5.8,7.0,0.3,9.5,1.4,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01655,1,ECE,3,low,2.4400060965135784,0.0871915991316085,6,0,1,0,1,0,0,2,6.2,6.1,0.4,9.8,1.5,Moderate,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01656,0,IT,1,low,1.7515809583340785,12.101425068754876,21,0,4,0,1,0,0,2,5.2,6.8,1.9,8.6,1.5,Low,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,,,,,,,
STU_01657,0,CSE,2,very_low,0.9881530769380218,19.15670608897006,23,0,1,0,0,1,0,1,5.5,6.7,5.2,4.8,1.8,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01658,1,Mechanical,1,very_low,0.1651106215518772,8.577748627004212,27,0,2,0,1,1,1,1,5.9,5.5,3.8,6.9,1.9,High,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01659,1,ECE,4,high,3.120136639384952,5.915056692406589,2,1,3,0,0,0,0,1,8.5,7.7,4.4,0.1,3.3,High,3.1,Arts,1,4,1,6,5,1,52000,6,8,Entry,Computer Science,Computer Graphics,Graphics Programmer,3D Rendering,Weak,Average,Strong
STU_01660,1,IT,7,low,2.131780853915055,9.435126187817486,14,0,2,1,0,0,0,2,7.0,7.1,5.8,1.4,2.7,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01661,1,CSE,5,very_high,3.603507572240497,14.507792033236653,3,0,1,1,1,0,0,2,9.5,5.0,1.1,5.9,2.5,High,3.7,Business,3,8,3,9,8,4,106000,9,6,Mid,Computer Science,Machine Learning,Machine Learning Engineer,Deep Learning Models,Strong,Average,Weak
STU_01662,1,CSE,8,very_low,0.9499742281238568,9.099015536839994,23,0,3,0,1,0,0,2,5.7,8.6,3.0,6.4,0.3,Low,2.9,Arts,0,2,0,6,4,0,35000,5,7,Entry,,,,,,,
STU_01663,1,ECE,8,low,1.5913479919456928,5.577438525219298,19,0,4,1,0,0,0,2,5.7,5.0,1.0,9.3,3.0,High,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,,,,,,,
STU_01664,1,CSE,4,very_low,1.4414095429135232,4.430021017077054,15,0,2,0,1,0,0,0,6.1,9.9,2.6,1.4,4.0,Moderate,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01665,1,ECE,5,low,1.8638998217614855,11.900926898475223,19,1,2,0,1,0,0,2,6.1,9.9,2.6,1.4,4.0,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01666,1,CSE,6,high,3.017133682391308,14.736336636594004,4,1,1,1,0,0,0,2,7.6,6.6,3.7,4.5,1.6,Moderate,3.4,Business,2,6,2,8,7,2,84000,8,7,Mid,Computer Science,Data Science,Data Analyst,Big Data Analytics,Average,Strong,Weak
STU_01667,1,CSE,3,low,2.126276926186896,4.234335569239313,13,0,3,1,0,0,0,3,5.2,9.8,3.0,4.6,1.4,Low,3.0,Psychology,1,3,1,6,5,1,42000,6,8,Entry,,,,,,,
STU_01668,1,ECE,8,low,2.3983144793001743,10.135400814355762,8,0,1,0,1,0,0,3,5.6,7.1,2.3,5.5,3.5,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01669,1,Mechanical,4,low,2.182795221152233,7.190862890400069,10,1,2,0,0,0,0,2,5.1,8.8,0.8,8.3,1.0,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01670,0,IT,6,medium,2.9610552588035977,10.812219886494582,2,0,3,0,0,0,0,2,6.8,7.0,2.6,5.2,2.4,Moderate,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,Computer Science,Computer Graphics,Graphics Programmer,3D Rendering,Weak,Average,Strong
STU_01671,0,CSE,6,low,2.3299096451911727,10.114845967108888,12,0,4,1,0,1,0,3,6.2,6.1,0.4,9.8,1.5,Moderate,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01672,1,IT,3,high,3.323902960329112,10.743386432080577,0,0,1,1,0,0,1,3,7.3,8.3,3.4,2.0,3.0,Moderate,3.4,Law,3,6,3,8,7,3,88000,8,6,Mid,Computer Science,Mobile App Development,Mobile App Developer,iOS App,Average,Weak,Strong
STU_01673,0,IT,5,medium,2.537098950572448,5.776199399081792,7,0,3,1,0,0,0,4,6.5,5.3,5.9,4.8,1.5,High,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,Computer Science,Mobile App Development,Mobile App Developer,iOS Game,Average,Weak,Strong
STU_01674,0,Mechanical,7,medium,2.546516637246023,6.682860447677244,6,1,0,0,0,0,1,1,5.5,5.1,1.5,8.9,3.0,High,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,Computer Science,Artificial Intelligence,Machine Learning Researcher,Chatbot Development,Strong,Strong,Weak
STU_01675,1,CSE,2,low,2.05996665628182,0.3167614188974843,16,0,2,1,1,1,0,3,5.1,7.1,3.4,5.6,2.8,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_01676,0,Civil,2,low,1.580149839040757,2.075494172694814,17,0,3,0,0,0,0,3,5.2,9.8,3.0,4.6,1.4,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01677,0,IT,8,low,2.197394591639808,14.67840740575401,14,1,3,0,0,0,0,1,6.7,6.0,0.4,7.5,3.4,Moderate,2.9,Arts,0,2,0,6,4,0,35000,5,7,Entry,,,,,,,
STU_01678,1,IT,6,very_low,1.155338560965664,2.325473605857613,16,0,3,0,0,0,1,1,6.3,7.6,1.9,5.2,3.0,Moderate,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,,,,,,,
STU_01679,0,CSE,4,low,2.4431029199121954,8.94545936314244,8,0,2,0,0,1,0,1,6.3,7.6,1.9,5.2,3.0,Moderate,3.0,Business,1,4,1,6,5,1,56000,6,8,Entry,,,,,,,
STU_01680,1,ECE,8,very_low,1.2680087507224682,13.95980942995585,25,0,2,0,1,1,1,4,5.3,7.7,3.8,5.1,2.1,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01681,0,ECE,2,low,2.1471716250185144,11.851363655296536,11,0,1,0,0,0,0,1,5.3,7.7,3.8,5.1,2.1,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01682,0,Civil,5,medium,2.539771016481107,1.7554582824688114,5,1,2,1,0,0,0,2,7.7,7.1,5.1,3.7,0.4,Moderate,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,Computer Science,Mobile App Development,Mobile App Developer,iOS Game,Average,Weak,Strong
STU_01683,1,CSE,4,very_low,0.5177931283748711,0.0604174271232249,21,0,2,0,0,0,1,2,5.8,7.0,0.3,9.5,1.4,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01684,0,CSE,8,very_high,3.666290826527483,15.36178756837333,3,1,2,1,1,0,0,0,10.0,8.2,1.0,1.8,3.0,High,3.9,Computer Science,4,9,5,10,9,5,142000,10,5,Senior,Computer Science,Data Science,Data Analyst,Big Data Analytics,Average,Strong,Weak
STU_01685,0,ECE,2,low,2.267458131705519,7.473005927459684,10,1,2,0,1,0,0,0,5.7,5.0,1.0,9.3,3.0,High,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01686,0,CSE,7,very_low,0.8165506596743497,4.819925159918359,22,0,1,0,1,1,0,2,5.1,6.6,0.3,9.2,2.8,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01687,0,CSE,3,very_high,3.5106808899730706,19.765242302863737,1,0,1,1,1,0,0,3,8.8,6.7,4.9,2.8,0.8,High,3.9,Computer Science,4,9,5,10,9,5,148000,10,5,Senior,Computer Science,Artificial Intelligence,NLP Research Scientist,Natural Language Processing,Strong,Average,Weak
STU_01688,1,Mechanical,6,low,1.9529530122549463,16.06609147036067,18,1,1,1,0,1,0,2,5.3,7.6,4.5,4.2,2.4,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01689,1,IT,3,medium,2.8393132491560324,1.894778295586883,3,0,2,0,0,1,0,0,5.2,6.2,3.3,5.8,3.5,Low,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,Computer Science,Web Development,Web Developer,E-commerce Website,Weak,Strong,Strong
STU_01690,1,CSE,8,very_low,1.2523485891697117,6.373945145707946,26,1,3,0,1,0,0,1,5.9,6.3,1.4,7.0,3.4,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01691,0,CSE,6,high,3.323902960329112,10.743386432080577,0,0,1,1,0,0,1,3,7.6,6.9,1.5,5.3,2.7,Moderate,3.1,Psychology,1,4,1,6,5,1,56000,6,8,Entry,Computer Science,Database Management,Database Administrator,SQL Query Optimization,Average,Weak,Strong
STU_01692,1,Mechanical,6,medium,2.937454182316864,13.370933902279706,6,0,2,1,0,0,0,2,7.4,6.9,4.5,1.7,3.5,Moderate,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,Computer Science,Mobile App Development,Mobile App Developer,iOS App Development,Weak,Strong,Average
STU_01693,0,ECE,2,very_low,0.7388682028052602,17.255415549184512,28,0,3,0,0,1,1,1,5.2,6.8,1.9,8.6,1.5,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01694,1,ECE,4,low,1.501240091930044,2.2906573665269647,19,1,4,0,0,0,0,1,5.0,9.3,4.1,5.5,0.1,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01695,0,ECE,8,low,1.6676669904535018,19.47485164076987,26,1,3,1,0,0,1,1,6.0,6.8,0.3,9.4,1.5,Moderate,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_01696,0,ECE,5,very_low,0.8221078891229036,0.3922106494850719,17,0,0,0,0,0,0,2,5.2,9.8,3.0,4.6,1.4,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01697,0,CSE,8,very_low,0.8142853492286524,13.480027421397072,26,0,2,1,0,0,0,3,6.7,6.0,0.4,7.5,3.4,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01698,0,Civil,1,very_low,0.8130174224118295,10.552489136774156,28,0,4,1,0,0,0,0,6.2,6.1,0.4,9.8,1.5,Moderate,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_01699,1,Mechanical,1,low,1.528563501341875,0.8953677737697374,13,0,0,0,1,0,0,2,5.9,6.3,1.4,7.0,3.4,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_01700,0,CSE,7,low,2.271332803302088,9.880233411986111,7,0,1,0,1,0,0,1,5.6,7.1,2.3,5.5,3.5,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01701,1,Mechanical,3,low,2.2540200372432717,11.78663289895456,12,1,1,1,0,0,0,3,5.2,6.8,1.9,8.6,1.5,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01702,0,IT,4,low,1.7303180027913696,4.62697426400301,14,0,3,0,0,0,1,2,6.0,6.8,0.3,9.4,1.5,Moderate,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_01703,0,Civil,3,very_low,0.3410294459251265,5.051720133694484,22,0,2,0,0,1,0,1,5.2,8.4,0.1,7.9,2.4,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_01704,0,IT,5,low,2.4222760935888,19.092753040129367,12,0,2,1,0,0,1,0,6.2,6.1,0.4,9.8,1.5,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_01705,0,Mechanical,4,very_low,0.5672371067999946,6.846681649219814,25,1,1,0,1,0,0,1,5.6,7.1,2.3,5.5,3.5,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01706,0,CSE,1,very_high,3.5662831299671103,12.49401338813216,0,0,3,0,0,0,0,2,8.8,6.1,1.0,7.2,0.9,High,3.7,Engineering,3,8,3,9,8,4,110000,9,6,Mid,Computer Science,Computer Graphics,VR Developer,Virtual Reality Development,Weak,Strong,Average
STU_01707,0,ECE,6,medium,2.7423611231016096,12.49887540815664,8,1,2,1,0,0,0,3,7.1,6.7,3.4,5.1,1.7,Moderate,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,Computer Science,Data Science,Data Scientist,Machine Learning,Average,Strong,Weak
STU_01708,1,ECE,6,very_low,1.1721916329362534,15.83813076844474,25,1,2,0,0,0,0,1,6.1,9.7,2.8,2.5,2.9,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_01709,1,CSE,4,very_low,1.3711850388917164,18.274549880129182,22,1,3,0,0,0,0,1,5.3,5.2,0.4,11.1,2.0,High,3.0,Marketing,1,3,1,6,5,1,40000,6,8,Entry,,,,,,,
STU_01710,1,CSE,6,medium,2.7387957163436,1.3281070692099473,7,0,3,1,0,0,0,2,6.6,5.3,0.3,9.6,2.2,High,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,Computer Science,Web Development,Web Developer,E-commerce Website,Weak,Strong,Strong
STU_01711,1,IT,7,low,2.324093256836654,15.497668645058976,12,0,2,0,0,1,0,1,5.2,5.8,5.3,6.0,1.7,High,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_01712,1,Mechanical,4,medium,2.5841106550638626,13.239396789012684,14,0,4,0,1,0,0,2,7.9,8.2,1.5,4.2,2.2,Moderate,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,Computer Science,Human-Computer Interaction,UX Designer,User Experience Researcher,Weak,Average,Strong
STU_01713,0,IT,1,very_low,0.6307569438666114,8.41793057518452,23,0,2,1,0,0,0,0,5.8,7.0,0.3,9.5,1.4,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01714,1,CSE,1,medium,2.9869427371126283,17.948381001563472,6,0,2,0,0,1,1,1,6.6,5.4,2.1,7.8,2.1,High,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,Computer Science,Data Science,Data Scientist,Machine Learning,Average,Strong,Weak
STU_01715,0,IT,8,low,1.6230778220088506,18.91347074101609,22,1,2,1,0,0,0,2,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01716,1,CSE,3,low,2.025416982399455,6.403623348568772,12,0,2,1,1,0,0,1,5.2,5.8,5.3,6.0,1.7,High,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01717,1,Civil,6,very_high,3.5485205508668662,16.20865827146341,1,0,3,1,0,0,0,2,9.4,5.4,2.9,5.4,0.9,High,3.7,Engineering,4,8,4,9,8,4,116000,9,6,Mid,Computer Science,Mobile App Development,Mobile App Developer,Android Game,Average,Weak,Strong
STU_01718,1,CSE,4,low,1.960538709128941,16.66548610057515,22,1,4,0,0,0,0,2,6.0,6.8,0.3,9.4,1.5,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_01719,1,IT,1,medium,2.977851918315743,2.7103374712150807,5,0,4,0,0,1,0,3,7.0,6.4,1.6,7.4,1.6,Moderate,3.0,Marketing,1,3,1,6,5,1,40000,6,8,Entry,Computer Science,Machine Learning,Machine Learning Engineer,Natural Language Processing,Strong,Average,Weak
STU_01720,1,ECE,5,medium,2.813211008121627,14.926276251381536,6,0,3,0,0,0,0,3,6.3,5.7,3.7,6.3,2.0,High,3.0,Business,1,4,1,6,5,1,56000,6,8,Entry,Computer Science,Human-Computer Interaction,UX Designer,Usability Testing,Strong,Average,Weak
STU_01721,0,CSE,2,low,1.821442173929074,11.06855401574136,14,0,3,0,0,0,0,1,5.2,5.8,5.3,6.0,1.7,High,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_01722,1,IT,8,very_low,0.6404398092314469,18.40227626645257,22,0,0,0,1,0,0,0,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01723,1,IT,2,low,1.599593887728051,16.21207696520322,20,0,3,0,0,0,0,1,5.1,8.8,0.8,8.3,1.0,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_01724,0,ECE,7,very_high,4.0,8.858281960839271,0,1,4,1,0,0,0,2,9.0,8.5,3.1,0.8,2.6,High,3.6,Engineering,3,7,3,8,7,3,96000,8,6,Mid,Computer Science,Geographic Information Systems,Geospatial Analyst,GIS Mapping,Weak,Average,Strong
STU_01725,1,Mechanical,7,medium,2.8159732956810704,5.791654093414542,2,0,1,1,0,0,0,0,6.0,9.9,2.5,4.4,1.2,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,Computer Science,Blockchain Technology,Blockchain Engineer,Smart Contracts Developer,Weak,Average,Strong
STU_01726,0,IT,2,medium,2.590553445052984,8.606328560847817,14,0,4,1,0,0,0,2,5.3,5.6,2.0,7.5,3.6,High,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,Computer Science,Computer Vision,Computer Vision Engineer,Object Detection,Strong,Average,Weak
STU_01727,1,CSE,1,low,2.223813666751698,16.59287610705857,8,0,0,0,0,0,0,1,5.2,5.8,5.3,6.0,1.7,High,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
